"4","2","true","2005-09-25 14:45:21","82","74"
"4","38","false","1980-08-11 01:10:09","65","102"
"4","18","false","2018-11-14 06:12:54","149","27"
"4","5","true","2005-02-24 08:50:06","16","96"
"4","14","true","1978-11-18 10:47:28","16","77"
"4","0","false","2021-08-23 12:43:23","76","90"
"5","10","false","1980-02-16 22:17:00","84","27"
"5","32","true","1996-01-05 10:36:12","95","108"
"5","5","true","2016-03-05 23:34:50","146","45"
"5","27","true","2021-05-09 03:19:56","191","49"
"5","34","false","2010-09-26 15:18:59","74","68"
"5","50","true","1996-06-10 22:22:18","123","49"
"5","42","true","1970-01-06 23:34:54","5","38"
"5","32","false","2008-10-22 01:17:56","77","68"
"5","4","false","2003-08-02 06:11:42","85","65"
"5","49","false","1997-10-08 17:07:33","77","90"
"6","3","true","1981-02-23 03:46:38","98","12"
"6","18","false","2019-08-22 14:16:02","61","5"
"6","2","false","2002-10-03 12:46:37","14","36"
"6","31","true","2010-12-18 23:07:35","36","62"
"6","44","false","1980-04-20 09:58:11","172","12"
"6","2","false","2011-08-19 15:32:09","105","103"
"6","29","true","1973-03-15 00:13:39","98","49"
"6","49","true","1980-04-20 06:22:58","120","49"
"6","38","true","2012-01-06 13:42:05","8","51"
"6","20","false","1977-03-02 01:37:03","161","79"
"7","24","false","2022-11-02 00:30:30","49","102"
"7","3","false","2011-07-09 14:36:05","28","62"
"7","40","true","1992-12-28 16:32:49","157","74"
"7","45","false","2012-04-30 19:47:22","174","96"
"7","24","true","1989-12-29 12:37:54","32","38"
"7","50","true","1982-11-14 18:55:52","132","103"
"7","28","true","1995-04-15 17:05:02","100","65"
"7","22","true","2013-01-03 18:41:05","116","106"
"7","2","false","2003-01-31 16:46:49","11","62"
"7","33","true","2015-05-11 05:23:23","6","38"
"8","5","false","2022-10-31 02:25:29","58","33"
"8","19","true","1977-09-20 16:31:06","129","49"
"8","36","true","1998-09-21 06:31:10","109","65"
"8","26","true","1974-04-13 22:55:57","26","108"
"8","49","true","1980-08-17 07:15:32","106","97"
"8","27","false","2016-09-17 00:20:52","114","74"
"8","31","false","1992-01-31 11:16:14","7","45"
"8","22","true","1974-10-15 01:09:41","20","79"
"8","44","false","1972-01-01 04:22:03","91","108"
"8","11","true","1970-09-05 15:53:57","89","79"
"9","4","true","2010-08-07 07:13:11","93","68"
"9","0","true","1983-12-09 02:28:15","53","62"
"9","0","false","1989-12-16 02:10:03","191","12"
"9","1","true","2011-02-28 14:01:43","176","102"
"9","11","true","2000-11-24 10:13:34","36","65"
"9","22","false","2018-02-22 12:32:44","122","17"
"9","1","false","1984-02-29 20:29:35","33","17"
"9","30","false","1989-11-30 09:46:48","85","102"
"9","40","true","1992-04-02 05:38:17","141","106"
"9","5","false","1976-12-24 15:36:52","151","90"
"10","24","true","1979-12-31 21:16:48","40","102"
"10","20","true","2004-08-04 16:06:58","57","53"
"10","48","false","1982-07-08 23:07:20","60","51"
"10","26","true","2015-02-17 19:32:13","95","62"
"10","38","false","1971-05-26 18:19:38","33","102"
"10","44","true","1974-12-25 16:09:19","19","64"
"10","19","false","2007-06-25 15:23:04","107","90"
"10","9","false","2010-03-23 06:52:47","189","97"
"10","40","true","1994-02-16 17:44:03","76","33"
"10","28","false","2013-01-22 19:22:32","63","106"
"11","33","false","1973-12-09 01:06:53","163","74"
"11","0","false","1998-05-24 04:41:25","104","61"
"11","13","false","1995-04-16 01:59:31","112","27"
"11","5","true","1982-08-15 14:07:35","120","106"
"11","7","true","2007-12-26 16:17:05","70","5"
"11","28","true","1997-02-19 15:41:33","179","36"
"11","26","true","1999-05-19 08:55:17","196","74"
"11","29","true","1993-03-01 09:17:32","63","108"
"11","29","true","2012-12-22 10:30:56","90","27"
"11","48","false","1983-11-10 11:56:07","123","49"
"12","44","false","2000-07-24 03:39:04","0","103"
"12","13","true","1990-04-26 18:03:09","1","61"
"12","40","true","1990-06-30 08:19:13","196","51"
"12","45","false","2021-02-16 23:13:29","108","5"
"12","43","true","2003-11-13 21:26:37","23","12"
"12","48","false","1997-07-31 21:54:50","139","51"
"12","1","false","1978-03-23 06:51:56","161","62"
"12","2","false","1970-01-07 07:02:42","171","12"
"12","33","false","2009-07-31 03:33:54","101","5"
"12","6","false","2020-10-20 14:59:15","113","27"
"13","18","true","2021-05-24 03:58:55","90","102"
"13","5","true","1972-05-31 03:19:31","152","68"
"13","19","false","2006-04-25 15:51:13","67","17"
"13","33","true","1986-12-13 02:20:48","30","33"
"13","26","false","1989-09-18 07:58:43","17","38"
"13","8","true","2009-01-22 09:29:00","133","32"
"13","6","false","1997-12-15 14:25:43","136","108"
"13","49","false","1988-12-17 00:04:57","189","108"
"13","23","true","2008-09-01 12:09:14","113","32"
"13","7","true","2017-06-07 19:44:42","40","102"
"14","25","false","2010-03-22 22:30:06","97","108"
"14","35","false","2015-06-23 15:39:21","35","96"
"14","40","false","2002-03-02 03:59:44","90","106"
"14","30","false","2003-04-08 15:15:09","55","102"
"14","41","false","1974-02-05 19:53:17","126","103"
"14","9","false","2020-09-17 06:53:51","76","100"
"14","39","true","1984-09-05 14:22:45","13","49"
"14","30","true","1996-08-09 12:19:44","90","27"
"14","4","true","2016-09-28 21:11:53","134","62"
"14","47","false","2015-07-12 06:33:59","175","64"
"15","23","true","1972-10-20 11:33:06","1","12"
"15","0","false","1988-05-25 00:46:30","158","64"
"15","14","false","1979-07-29 14:45:36","186","106"
"15","6","false","1999-07-15 14:21:55","48","102"
"15","21","true","1996-02-21 14:33:46","183","106"
"15","26","false","2014-02-05 06:00:44","84","27"
"15","28","true","2018-03-28 00:13:43","37","90"
"15","20","true","1978-10-17 20:32:43","134","103"
"15","28","false","1993-10-05 14:21:13","47","18"
"15","31","true","1996-07-04 23:31:23","109","77"
"16","28","true","1983-11-26 03:02:02","50","36"
"16","2","true","1985-12-04 19:53:23","99","5"
"16","23","true","1973-11-17 12:08:45","47","39"
"16","39","true","1990-04-01 01:52:21","59","27"
"16","32","false","2021-02-20 10:30:37","180","79"
"16","22","false","1997-12-31 04:56:42","197","103"
"16","40","false","2017-06-02 04:24:09","13","32"
"16","29","false","2003-05-12 00:55:22","148","12"
"16","30","false","1984-08-29 06:47:34","180","36"
"16","2","true","1972-12-24 20:02:46","68","62"
"17","22","false","1970-04-07 07:15:29","41","62"
"17","0","true","1979-07-22 20:02:07","167","39"
"17","43","false","1985-02-12 23:28:53","109","96"
"17","14","true","2000-11-15 21:04:52","142","62"
"17","38","true","1976-12-18 15:30:44","86","79"
"17","20","false","2006-06-20 21:29:32","81","33"
"17","16","true","1971-12-18 13:14:21","83","62"
"17","23","true","1975-06-15 07:01:24","48","39"
"17","22","true","1982-10-12 10:08:14","134","27"
"17","43","false","2019-08-12 00:56:54","64","68"
"18","33","false","1996-03-06 01:38:42","79","39"
"18","22","true","2018-06-26 19:06:31","123","53"
"18","19","true","2007-07-25 09:11:05","11","61"
"18","29","false","2003-09-15 18:16:38","2","77"
"18","26","false","2003-08-04 01:07:10","12","53"
"18","7","true","1975-10-29 23:46:49","112","12"
"18","6","true","2022-02-02 03:33:58","61","108"
"18","13","true","1999-12-27 03:51:48","105","5"
"18","35","false","2021-05-14 08:22:28","109","100"
"18","11","false","1986-12-30 00:40:03","10","49"
"19","8","false","1988-12-26 11:36:28","56","27"
"19","27","false","1977-04-20 14:13:09","81","108"
"19","34","false","1983-09-10 11:33:18","156","12"
"19","28","false","2004-12-24 10:06:01","199","103"
"19","40","false","1987-10-05 21:23:29","137","49"
"19","1","true","1978-01-30 01:20:32","59","49"
"19","46","true","1998-03-21 10:10:23","44","96"
"19","18","true","2020-02-03 10:52:06","55","36"
"19","34","false","2005-01-24 10:19:09","189","33"
"19","7","false","1996-03-06 15:15:59","12","77"
"20","47","false","2008-06-04 20:57:29","30","106"
"20","43","false","2018-10-05 22:16:57","58","36"
"20","47","true","1986-05-05 14:45:25","56","102"
"20","19","false","2015-11-29 09:52:15","132","106"
"20","23","false","2012-10-08 17:50:48","59","53"
"20","37","true","1981-08-30 17:34:11","73","12"
"20","35","false","2004-05-10 02:34:53","3","38"
"20","37","true","2013-03-14 10:12:43","93","32"
"20","25","true","1980-07-25 14:08:00","33","38"
"20","4","true","1979-03-24 21:04:48","130","106"
"21","31","true","2008-10-02 22:48:47","198","33"
"21","46","true","1978-12-29 01:46:58","60","33"
"21","24","true","1994-01-20 08:32:13","194","96"
"21","31","true","1977-05-08 16:47:44","161","39"
"21","38","false","1994-05-28 09:39:17","134","38"
"21","19","true","1970-11-11 01:21:56","116","17"
"21","41","false","1981-02-04 07:29:56","142","102"
"21","30","false","2007-02-27 14:53:27","188","33"
"21","5","true","1987-08-21 09:56:48","180","102"
"21","25","true","2017-11-13 13:41:24","154","100"
"22","50","false","1989-11-07 22:36:57","81","17"
"22","13","false","1972-08-09 15:36:15","15","102"
"22","47","false","1986-12-27 01:32:56","185","62"
"22","42","true","2019-05-23 19:22:46","112","77"
"22","22","true","2015-09-14 07:57:57","66","74"
"22","1","true","1994-04-02 07:46:18","78","106"
"22","40","false","1980-04-16 11:58:59","187","68"
"22","31","true","2012-09-21 19:09:21","5","38"
"22","15","true","1973-01-22 13:37:18","6","51"
"22","41","true","1992-03-25 08:58:59","57","53"
"23","22","false","2015-03-09 04:53:39","15","65"
"23","13","false","2000-07-21 03:09:27","34","39"
"23","22","true","1991-03-25 14:31:04","36","33"
"23","21","false","2019-07-19 03:13:59","166","65"
"23","0","false","1997-11-07 19:40:31","97","53"
"23","34","false","2020-01-23 08:30:31","136","49"
"23","2","true","2008-06-06 09:39:00","194","65"
"23","24","true","1981-08-29 01:44:48","104","27"
"23","8","true","2012-04-26 00:23:01","128","65"
"23","21","true","1986-02-26 02:58:01","20","90"
"24","1","true","1981-06-28 15:22:15","63","106"
"24","5","true","1999-01-26 13:10:00","183","68"
"24","40","true","2001-02-18 12:25:14","158","64"
"24","38","false","1972-09-22 10:02:36","157","39"
"24","47","false","2019-11-11 19:52:51","87","49"
"24","40","false","1972-06-21 15:22:00","6","74"
"24","22","true","1989-12-02 22:58:07","22","103"
"24","15","false","2004-07-13 10:33:19","117","45"
"24","47","false","2021-03-29 08:59:00","41","64"
"24","17","false","2003-07-03 12:14:05","86","38"
"25","19","false","2006-02-02 17:20:28","3","102"
"25","30","false","1972-05-18 03:33:25","140","64"
"25","2","false","2001-01-09 21:30:54","175","51"
"25","7","false","1997-06-23 23:26:33","184","45"
"25","3","false","1971-05-30 02:20:59","126","68"
"25","2","false","1987-04-13 05:10:10","189","38"
"25","48","false","1984-02-04 10:45:15","175","65"
"25","16","true","1984-03-21 23:18:10","98","45"
"25","21","false","1986-07-07 00:19:58","144","38"
"25","9","true","1992-07-02 13:27:26","41","77"
"26","3","true","2008-06-09 21:41:34","149","27"
"26","23","false","1989-10-25 13:58:05","88","53"
"26","31","false","1997-06-20 23:32:54","82","61"
"26","0","true","1979-07-31 13:51:29","43","38"
"26","8","true","1993-03-25 04:54:43","113","51"
"26","30","false","2015-03-15 00:06:59","184","68"
"26","39","true","1982-10-09 04:19:15","191","96"
"26","27","true","1988-12-19 07:19:28","140","27"
"26","10","true","1974-04-23 00:08:40","135","45"
"26","7","false","2004-04-17 01:53:49","148","17"
"27","27","false","1988-02-01 11:08:22","193","38"
"27","0","false","1999-03-05 11:41:02","72","79"
"27","34","false","2005-11-18 05:58:31","66","38"
"27","12","false","2018-01-06 02:30:19","87","18"
"27","0","true","2021-01-15 15:52:11","36","62"
"27","44","false","2008-05-01 12:41:03","169","108"
"27","29","false","1972-06-22 23:03:09","92","51"
"27","39","true","2021-09-25 18:21:04","162","17"
"27","23","true","2006-01-02 17:23:47","4","62"
"27","12","false","2012-12-07 07:17:01","174","74"
"28","44","true","2003-10-27 17:54:54","160","64"
"28","47","true","1986-12-16 18:16:29","187","18"
"28","11","false","2021-08-03 01:10:05","70","49"
"28","36","true","2000-07-01 13:36:25","19","61"
"28","45","true","2000-08-07 05:06:05","190","53"
"28","10","true","1999-12-23 13:59:48","48","12"
"28","40","false","1996-11-11 08:55:28","109","90"
"28","27","false","2021-07-25 11:21:11","64","12"
"28","20","false","1976-03-02 14:27:10","156","39"
"28","31","false","1970-09-30 15:33:20","7","65"
"29","48","false","1997-01-28 19:40:38","51","62"
"29","49","false","2013-03-28 06:51:42","111","62"
"29","2","false","2009-08-26 19:39:28","178","100"
"29","36","false","1978-08-18 23:11:21","90","77"
"29","1","false","1997-02-02 15:32:57","83","17"
"29","8","true","1972-10-30 15:09:53","133","51"
"29","22","true","1994-07-27 05:38:19","144","61"
"29","12","true","2018-10-24 06:47:26","17","77"
"29","34","true","2002-01-22 07:26:12","171","108"
"29","1","false","1991-06-04 10:07:53","80","33"
"30","48","false","2013-04-02 05:13:46","32","96"
"30","42","true","1979-09-03 17:00:42","104","39"
"30","19","true","2004-10-22 04:52:22","103","38"
"30","8","false","1979-02-12 11:57:30","41","77"
"30","41","true","2018-09-29 01:55:27","180","51"
"30","33","false","1972-12-16 11:35:35","186","74"
"30","22","true","2009-11-14 05:01:56","46","77"
"30","35","false","1981-11-14 08:46:26","20","102"
"30","16","false","1992-04-25 22:43:56","51","97"
"30","33","true","2001-01-23 20:14:24","66","65"
"31","28","true","2007-08-13 02:11:30","193","17"
"31","40","true","2009-11-04 17:58:24","9","90"
"31","32","false","1972-04-19 23:55:06","164","33"
"31","12","false","2014-02-15 01:37:40","18","18"
"31","15","true","2001-03-19 07:32:22","156","38"
"31","21","true","2014-08-03 06:22:51","181","90"
"31","49","true","2007-10-31 11:15:25","121","49"
"31","5","false","2005-03-24 18:35:19","139","65"
"31","49","true","1975-06-12 02:09:26","0","5"
"31","38","false","1993-12-22 23:08:03","109","45"
"32","24","false","2004-11-13 18:09:00","85","32"
"32","7","false","1979-04-06 23:52:24","162","108"
"32","11","true","2019-12-07 12:58:01","5","27"
"32","21","true","2011-05-04 22:42:50","4","36"
"32","26","true","2013-12-02 07:53:36","11","79"
"32","19","true","1996-07-04 10:44:16","178","108"
"32","49","true","2018-05-29 16:38:12","153","33"
"32","4","true","1997-10-12 12:21:40","91","106"
"32","22","false","2011-02-11 00:38:16","112","61"
"32","19","false","2008-04-17 20:56:27","172","33"
"33","11","false","1972-02-02 18:26:56","105","39"
"33","12","true","1996-05-19 07:30:50","67","12"
"33","6","true","1978-05-25 06:27:48","91","33"
"33","1","false","1982-01-19 12:26:12","89","74"
"33","44","true","2014-06-20 04:46:39","157","51"
"33","29","false","2007-09-15 01:16:55","82","39"
"33","5","false","1973-07-09 14:29:41","121","90"
"33","1","true","2014-02-05 01:28:55","67","65"
"33","21","true","1994-05-26 19:11:00","20","79"
"33","2","false","1980-07-01 10:44:28","120","102"
"34","0","false","1995-08-20 14:11:13","9","61"
"34","35","true","2017-05-12 14:20:42","40","106"
"34","11","true","1980-10-26 08:25:02","41","106"
"34","21","false","1971-08-16 17:56:56","159","79"
"34","43","true","1997-02-02 22:27:52","160","103"
"34","15","false","2013-04-04 16:58:41","57","17"
"34","10","false","1986-03-18 04:03:11","84","103"
"34","10","false","1998-08-19 17:49:27","57","32"
"34","36","false","1979-05-23 22:56:42","93","90"
"34","49","true","1970-12-01 17:47:05","144","100"
"35","0","false","2016-09-29 23:43:01","149","38"
"35","11","true","1980-02-18 09:40:28","183","96"
"35","20","true","2004-09-17 07:19:12","6","102"
"35","3","true","2022-11-19 09:41:55","9","68"
"35","39","true","1980-01-19 23:18:58","146","106"
"35","50","true","1995-11-07 19:51:34","172","61"
"35","27","false","2008-08-27 19:20:23","107","18"
"35","15","false","1979-05-19 19:17:47","182","100"
"35","13","false","2006-04-18 10:38:14","130","12"
"35","8","false","1997-09-30 21:24:34","18","106"
"36","27","true","1999-09-03 17:12:44","24","33"
"36","24","false","1985-04-25 05:42:20","120","27"
"36","41","false","2002-09-29 20:51:46","61","5"
"36","4","false","1987-03-05 15:47:57","148","39"
"36","23","true","2006-11-27 22:26:48","134","36"
"36","39","true","2002-04-18 00:31:27","154","32"
"36","2","false","2011-07-30 15:44:56","70","97"
"36","40","true","1977-04-05 01:15:00","100","45"
"36","45","true","1996-09-14 21:14:56","36","64"
"36","26","false","2019-09-30 03:57:12","196","100"
"37","6","false","2018-07-14 13:28:23","110","74"
"37","29","true","1980-12-25 02:21:07","154","33"
"37","30","true","1997-12-22 20:25:02","87","62"
"37","18","true","2021-11-04 09:50:10","151","65"
"37","22","false","1979-09-17 15:53:48","94","100"
"37","30","true","2012-11-21 10:32:07","196","36"
"37","16","false","1982-01-14 19:38:57","50","96"
"37","24","true","2013-03-04 16:04:38","75","62"
"37","35","true","1999-05-06 20:47:14","74","100"
"37","26","false","1988-04-23 17:45:42","174","49"
"38","13","true","1993-08-09 16:35:38","186","32"
"38","7","false","2011-09-22 09:31:34","33","61"
"38","1","false","1999-04-21 01:27:07","42","49"
"38","4","true","2013-09-06 09:05:42","118","62"
"38","27","true","2007-01-30 21:21:01","199","18"
"38","9","true","1984-02-13 13:02:14","43","18"
"38","1","true","2005-09-30 11:45:40","58","27"
"38","22","false","2012-06-02 11:07:45","126","100"
"38","50","true","1992-10-22 17:57:43","183","18"
"38","49","true","1987-10-25 06:59:47","104","61"
"39","40","false","2004-02-18 09:04:49","87","32"
"39","44","false","1979-11-03 13:37:35","136","27"
"39","47","false","2007-10-20 12:02:29","189","64"
"39","24","false","1993-07-31 22:54:33","60","106"
"39","32","false","1990-11-01 14:40:05","120","68"
"39","6","true","2016-07-04 22:04:39","104","103"
"39","0","true","2009-09-15 18:34:01","37","45"
"39","49","true","2014-01-20 02:52:36","178","97"
"39","41","true","2011-01-16 21:59:34","152","39"
"39","44","true","2019-10-22 23:04:00","68","38"
"40","5","true","1972-06-14 07:24:43","96","65"
"40","23","false","2019-03-01 22:11:31","29","51"
"40","6","false","2016-01-01 10:33:34","81","65"
"40","37","false","2017-05-30 02:05:04","94","18"
"40","31","true","2022-10-15 20:13:54","170","90"
"40","35","true","2007-07-16 20:38:53","40","38"
"40","32","true","1981-06-07 16:43:43","199","39"
"40","10","false","2005-03-11 13:44:21","164","5"
"40","42","false","1984-02-28 22:29:24","155","108"
"40","43","false","1997-07-24 18:14:04","181","97"
"41","37","false","1979-02-20 05:27:07","5","49"
"41","28","true","2008-06-11 17:12:16","43","64"
"41","5","false","2013-10-30 03:04:13","96","103"
"41","14","false","2004-06-27 11:03:55","85","96"
"41","30","true","2012-03-11 06:09:22","10","33"
"41","32","false","2003-05-13 23:23:19","68","90"
"41","16","true","1982-04-27 05:40:02","121","49"
"41","23","false","1980-11-09 09:09:46","138","5"
"41","9","true","2001-02-03 19:57:49","155","32"
"41","30","false","1996-10-05 03:11:55","17","38"
"42","5","false","1988-01-26 16:46:22","142","102"
"42","7","true","1990-03-11 08:40:40","58","79"
"42","6","true","1979-06-08 18:04:56","92","17"
"42","8","true","2009-11-29 09:50:58","170","103"
"42","2","false","1997-07-08 06:04:17","1","106"
"42","44","false","1977-04-14 14:32:44","182","90"
"42","22","true","1993-05-06 10:34:38","143","51"
"42","0","true","1986-06-13 05:08:41","175","36"
"42","19","true","1988-09-04 15:53:17","127","36"
"42","31","false","1994-02-24 05:18:14","2","33"
"43","4","false","1990-09-27 23:47:01","23","96"
"43","47","false","1995-01-04 05:46:00","57","77"
"43","9","false","1985-10-06 03:59:20","194","49"
"43","47","false","2022-10-28 15:23:17","51","64"
"43","50","false","1994-06-11 04:02:44","168","51"
"43","39","true","1978-10-21 11:41:21","98","102"
"43","22","false","2004-01-16 20:33:04","102","12"
"43","41","false","2018-04-08 18:12:19","58","103"
"43","22","false","1999-05-24 11:39:44","161","33"
"43","25","false","2022-03-20 22:34:58","91","36"
"44","30","true","1989-10-29 18:37:06","26","97"
"44","9","true","1993-05-30 13:16:01","114","90"
"44","11","false","1993-01-03 09:53:35","190","100"
"44","7","false","2016-05-07 23:09:18","58","49"
"44","29","false","2004-12-11 23:16:36","99","62"
"44","39","false","1985-01-06 10:03:45","144","64"
"44","19","true","2003-02-13 10:46:21","128","49"
"44","33","true","2016-07-16 23:12:44","80","100"
"44","30","false","1991-08-01 16:30:38","23","33"
"44","27","true","1973-04-23 16:42:49","58","90"
"45","5","true","1987-12-06 09:35:58","104","45"
"45","20","true","1982-02-25 10:06:08","185","61"
"45","44","true","1994-10-13 02:39:56","46","49"
"45","2","false","1970-07-21 03:19:09","59","108"
"45","0","true","1978-10-28 14:53:18","136","102"
"45","38","true","1983-07-27 06:24:27","154","17"
"45","29","true","1983-06-15 23:56:13","189","100"
"45","39","true","1998-04-03 22:47:35","133","17"
"45","11","true","1985-12-11 13:57:03","137","96"
"45","24","true","2002-04-21 08:34:39","106","74"
"46","13","true","1995-12-11 21:18:02","111","62"
"46","17","false","1971-12-11 16:23:12","157","45"
"46","23","false","1992-12-15 06:29:32","180","68"
"46","8","true","2010-07-21 05:35:33","164","103"
"46","6","true","2018-08-24 11:48:38","64","49"
"46","1","true","2017-02-11 11:16:40","69","38"
"46","49","true","2014-11-01 20:11:53","158","68"
"46","13","false","2009-01-02 08:42:40","97","65"
"46","26","true","2004-07-27 17:03:31","51","103"
"46","6","false","2017-03-02 17:40:06","143","33"
"47","32","false","2000-06-19 09:46:56","31","106"
"47","29","false","2007-04-12 00:20:31","45","108"
"47","26","false","1987-04-26 00:03:06","32","74"
"47","36","false","2004-05-24 18:35:41","20","97"
"47","29","false","1986-11-28 18:12:14","59","90"
"47","49","true","1997-12-02 14:40:43","123","53"
"47","46","false","1970-05-30 07:04:12","114","108"
"47","49","true","2000-05-10 08:33:40","195","18"
"47","15","false","1987-03-26 17:43:19","109","51"
"47","9","false","1985-07-14 10:05:49","121","27"
"48","23","false","2014-06-16 16:47:25","72","27"
"48","9","true","2005-07-19 19:55:14","153","97"
"48","19","true","2005-03-28 02:39:08","48","17"
"48","9","true","1993-04-30 14:39:59","15","49"
"48","39","false","1980-11-29 15:32:02","85","53"
"48","43","false","1982-10-08 14:47:40","99","103"
"48","12","false","1981-05-26 12:15:28","127","79"
"48","50","false","2022-07-19 05:01:04","12","32"
"48","43","true","2005-06-13 08:07:34","194","62"
"48","20","false","1982-06-20 13:11:44","185","33"
"49","40","false","2016-11-13 14:15:28","38","45"
"49","36","false","1984-07-09 12:25:38","169","74"
"49","15","false","2003-03-12 06:57:42","8","77"
"49","46","true","1983-05-14 08:08:12","142","27"
"49","3","true","1979-02-17 19:11:53","11","12"
"49","43","true","2011-07-05 22:54:32","113","32"
"49","43","false","1977-06-03 13:21:43","169","64"
"49","40","false","1989-06-28 07:44:54","165","68"
"49","43","true","1983-01-28 19:40:19","126","27"
"49","35","false","1994-04-06 16:47:41","95","103"
"50","28","false","2015-02-18 17:51:35","100","61"
"50","4","true","1979-12-23 09:14:03","119","103"
"50","7","true","2021-02-24 04:31:24","193","39"
"50","29","true","2018-03-01 07:47:16","100","106"
"50","45","true","1973-03-04 07:50:54","94","32"
"50","13","false","1975-12-17 12:30:26","103","53"
"50","36","true","1997-12-30 09:08:47","149","17"
"50","0","true","2015-07-06 05:03:44","162","102"
"50","41","false","2003-04-29 18:44:40","135","27"
"50","34","true","2006-07-23 05:33:59","97","65"
"51","38","false","2019-09-17 05:02:59","20","90"
"51","0","false","1983-11-18 08:48:21","192","33"
"51","48","false","1994-07-02 03:13:49","157","79"
"51","47","true","1971-08-01 12:09:56","21","32"
"51","1","false","2010-01-03 05:19:23","157","5"
"51","29","true","1987-08-02 09:23:46","39","51"
"51","28","true","1988-12-13 02:09:57","151","27"
"51","24","false","2020-10-06 09:35:39","97","90"
"51","37","true","1987-12-16 19:51:52","58","65"
"51","9","false","1991-06-22 16:39:34","11","96"
"52","33","false","2002-08-17 13:28:37","16","97"
"52","24","true","2019-08-15 10:18:40","81","96"
"52","27","true","2011-04-26 22:06:12","29","62"
"52","9","true","1972-02-13 13:04:48","194","49"
"52","27","true","1986-11-14 02:16:02","180","53"
"52","17","false","1987-12-23 21:08:50","161","77"
"52","22","false","1989-11-05 11:50:03","29","62"
"52","40","true","1982-11-25 03:10:46","157","74"
"52","32","true","2007-07-31 21:28:00","86","17"
"52","31","false","1971-06-30 15:39:03","41","74"
"53","8","true","1993-05-31 05:36:33","84","96"
"53","35","true","1998-06-03 20:07:53","157","108"
"53","36","true","1977-02-02 16:07:44","64","12"
"53","8","true","2003-01-09 12:16:27","150","62"
"53","50","false","1985-03-15 10:17:55","133","49"
"53","35","true","2018-02-20 06:44:00","24","51"
"53","44","true","2015-02-21 23:00:12","45","96"
"53","12","false","2011-06-06 08:00:16","102","108"
"53","10","false","1988-04-26 09:06:10","89","36"
"53","12","false","1984-09-14 09:39:07","140","53"
"54","8","true","1988-11-02 09:41:42","80","90"
"54","42","false","1992-04-29 12:11:55","21","36"
"54","50","true","1991-12-31 20:58:11","180","36"
"54","39","false","1970-12-17 22:59:41","21","62"
"54","10","false","2018-06-11 05:55:56","29","97"
"54","32","false","2007-09-30 11:07:21","51","106"
"54","5","false","1998-03-20 09:12:07","114","17"
"54","5","false","2010-05-24 06:38:42","31","39"
"54","11","true","1990-03-08 05:03:35","82","90"
"54","27","false","2015-11-04 04:40:46","160","18"
"55","1","false","1970-07-24 07:58:37","8","103"
"55","42","false","1991-04-23 11:31:27","19","103"
"55","41","true","1989-07-24 05:17:44","140","45"
"55","15","true","2017-02-10 15:05:11","181","90"
"55","38","false","1973-10-26 01:38:46","66","39"
"55","17","true","2009-08-20 08:00:12","107","49"
"55","20","false","2006-04-04 16:30:25","64","106"
"55","45","false","1978-05-13 07:03:58","114","97"
"55","10","true","2005-06-08 14:12:43","95","12"
"55","45","false","2002-06-25 20:23:26","59","74"
